"event_type","user_id","episode_id","timestamp","duration"
"pause","usr_9ce2a474b0","epi_4ce9ecde6d","2025-12-06T22:08:47",""
"seek","usr_2549b15396","epi_df3c907e26","2025-04-05T05:48:59",""
"complete","usr_02db3fd4b0","epi_ad6aeba069","2025-05-13T13:07:04","1320"
"seek","usr_e5460275f4","epi_eabac40256","2025-05-20T10:28:31",""
"complete","usr_550a498db7","epi_20c2e619aa","2025-11-23T06:00:42","14499"
"complete","usr_dff06d0a10","epi_6a59a21550","2025-06-08T02:40:30","4511"
"seek","usr_124466d6c6","epi_26d485a132","2025-11-01T10:51:41",""
"complete","usr_6130e5d000","epi_eea76c134c","2025-12-24T04:39:54","972"
"seek","usr_0873b1f518","epi_8985cbbaef","2025-05-16T03:14:35",""
"seek","usr_3183b9a801","epi_ac4e57d503","2026-01-13T03:07:55",""
"complete","usr_61499df046","epi_1d077a5c8b","2025-12-02T02:11:59","16132"
"complete","usr_499afca1f5","epi_b288b8f71a","2025-08-08T06:59:24","21810"
"seek","usr_8dc9f00363","","2025-01-06T18:28:27",""
"play","usr_b8851d031e","epi_fe1c9050b2","2026-02-27T02:29:35","3965"
"seek","usr_2673d8857d","epi_8c5a4d75b7","2025-10-22T23:47:33",""
"seek","usr_eda4135eaa","epi_1d077a5c8b","2026-01-20T09:41:17",""
"play","usr_b634374217","epi_87e2958a70","2025-10-30T12:28:33","1063"
"seek","usr_3e16c37a3a","epi_eea76c134c","2025-09-08T22:44:54",""
"download","usr_b91f4b1c49","epi_b288b8f71a","2025-07-14T10:45:15",""
"complete","usr_8a4eb58c18","epi_b288b8f71a","2025-02-08T10:07:36","509"
"seek","usr_450f17a33e","epi_b5d6a08b9e","2025-06-18T14:19:18",""
"seek","usr_16a2d6c960","epi_f25baa556e","2026-01-05T03:01:48",""
"seek","","epi_03a06892a4","2026-01-31T17:58:09",""
"pause","usr_0e31236aa8","epi_9c4260dbfb","2025-03-20T13:59:23",""
"seek","usr_0c08aa1860","epi_caae44d0f9","2025-10-18T01:46:06",""
"play","usr_002641109e","epi_8985cbbaef","2025-08-22T15:42:46","2228"
"complete","usr_8dc9f00363","epi_c39bc5ffe5","2025-10-26T12:34:23","24064"
"complete","usr_3649e951f7","epi_8985cbbaef","2025-12-31T06:36:37","1150"
"pause","usr_4c15c22ac3","epi_93c1db10e7","2025-12-31T07:46:01",""
"pause","usr_59b510497b","epi_f066fc8398","2025-07-15T15:00:18",""
"seek","usr_4c15c22ac3","epi_22d5608727","2025-10-27T22:23:05",""
"play","usr_2673d8857d","epi_ade90eeb13","2025-09-22T07:44:07","11122"
"pause","usr_990c616d8b","epi_0cbc3888f2","2025-05-12T16:59:16",""
"play","usr_ba4315f11c","epi_fc747ba14b","2025-12-06T02:02:50","23989"
"complete","usr_172c1ca40a","epi_663188493b","2025-12-12T21:31:15","1569"
"complete","usr_790c3d8c5f","epi_846b126bc7","2025-05-14T05:30:16","11561"
"complete","usr_b616c164d9","epi_a193a2bcef","2025-05-16T19:16:40","1775"
"play","usr_a225c5834a","epi_d7d8bf599a","2025-11-20T07:40:14","1552"
"complete","usr_0873b1f518","epi_caae44d0f9","2025-08-28T16:37:04","4340"
"complete","usr_a990dbb74d","epi_42814bb905","2025-08-14T05:37:52","990"
"download","usr_0e1abcc91a","epi_5f1156db04","2026-02-17T07:17:29",""
"complete","usr_8a0ab4a451","epi_66a07390d6","2025-12-26T13:52:29","1748"
"download","usr_808ac4245b","epi_0e6fc5fdc2","2026-01-24T23:04:24",""
"complete","usr_42d79ec20a","epi_4ea411a5df","2025-10-14T12:26:10","33950"
"play","usr_3fb995e8d0","epi_7be1873915","2025-04-09T01:47:58","1094"
"complete","usr_2f50998652","epi_76e2beba79","2025-02-16T13:59:26","828"
"play","usr_129ed2ad3f","epi_663efe65f3","2025-10-07T09:19:22","1068"
"play","usr_3d0cb6b728","epi_fd99f9d134","2026-02-06T16:30:12","8508"
"play","usr_990c616d8b","epi_0cbc3888f2","2025-12-04T20:47:41","10828"
"complete","usr_f85c42024d","epi_93c1db10e7","2025-02-21T13:07:24","36161"
"pause","","epi_01d0ba7c6a","2025-03-29T05:56:17",""
"complete","usr_61499df046","epi_194b4b188d","2026-01-21T22:59:38","7668"
"pause","usr_808ac4245b","epi_093cc7c56e","2025-08-01T05:06:58",""
"complete","usr_808ac4245b","epi_ade90eeb13","2026-01-26T18:59:25","8684"
"play","usr_f7faf46313","epi_05fa3c96f9","2025-03-02T11:05:26","213"
"seek","usr_7d401799e1","epi_eabac40256","2025-01-04T20:28:09",""
"seek","usr_4eb96cda91","epi_f28ce49353","2026-02-22T18:07:40",""
"seek","usr_9a99f99eb4","epi_a193a2bcef","2025-07-14T01:50:29",""
"pause","usr_a3655d5570","epi_c1e35bedf3","2025-10-19T09:37:48",""
"play","usr_ef41833bb7","epi_c1e35bedf3","2025-04-24T10:02:29","2038"
"pause","usr_3081a64466","epi_05fa3c96f9","2025-10-09T19:31:11",""
"play","usr_db762d5254","epi_44dcb77b20","2025-12-06T15:51:14","41276"
"seek","usr_c3d8a1fe6f","epi_4f5f3fb954","2025-05-20T05:52:56",""
"play","usr_3c0d308a20","epi_f6a942be33","2026-02-28T23:43:52","13414"
"seek","usr_6130e5d000","epi_924bf38499","2026-01-12T18:26:38",""
"pause","usr_eba23daeb3","epi_da05c90deb","2025-01-17T14:15:21",""
"seek","usr_60a1c7d137","epi_6066e13c1f","2025-06-12T20:33:48",""
"play","usr_0937fbfbde","epi_3f79340193","2025-05-16T18:01:31","912"
"play","usr_61499df046","epi_1d077a5c8b","2025-05-16T19:17:21","4900"
"complete","usr_96f6a61af7","epi_d3ab97826c","2025-09-24T01:08:37","1240"
"seek","usr_61499df046","epi_7be1873915","2025-07-27T04:30:36",""
"pause","usr_35b64fab1c","epi_d7d8bf599a","2025-10-01T00:08:55",""
"play","usr_adc5f1a97d","epi_58c7f61aac","2025-08-11T19:10:26","1675"
"pause","usr_9125ba59aa","epi_5f1156db04","2026-02-24T11:09:15",""
"download","usr_4eadb852a9","epi_7ad581ca2e","2026-02-16T18:16:11",""
"complete","usr_3e16c37a3a","epi_0e6fc5fdc2","2025-04-15T23:43:10","14927"
"seek","usr_3081a64466","epi_145f3317fe","2025-03-07T02:28:33",""
"play","usr_4fb6e40668","epi_01d0ba7c6a","2025-03-10T05:24:23","2234"
"seek","usr_dd4f0e2f15","epi_850a17ab36","2026-01-10T01:14:43",""
"download","usr_70cd217c12","epi_1d077a5c8b","2025-04-28T00:36:14",""
"seek","usr_89d44872d0","epi_22d5608727","2025-12-13T13:36:26",""
"complete","usr_c3d8a1fe6f","epi_b82c2d7cdc","2025-09-22T21:20:25","3459"
"seek","usr_ef9a72822d","epi_f83f3e3dd3","2025-04-04T14:38:04",""
"pause","usr_dd4f0e2f15","epi_93c1db10e7","2025-09-09T22:29:57",""
"pause","usr_3e16c37a3a","epi_70b38de541","2025-03-21T20:15:51",""
"seek","usr_f14ac454a3","epi_4ce9ecde6d","2025-08-18T11:13:53",""
"play","usr_4c15c22ac3","epi_def6af3c68","2025-09-25T19:36:05","1973"
"seek","usr_60a1c7d137","epi_fab70d670e","2025-11-10T13:41:51",""
"seek","usr_4fb6e40668","epi_f25baa556e","2025-12-20T00:55:30",""
"play","usr_7af192e883","epi_f3eaa89d33","2025-11-07T04:58:12","324"
"seek","usr_3649e951f7","epi_7b68a0f8ca","2025-02-10T20:14:17",""
"complete","usr_3c0d308a20","epi_7b987ba739","2025-12-10T17:36:37","2228"
"play","usr_4bb8738d27","epi_f0fbcc106d","2025-03-10T21:06:42","18092"
"seek","usr_dff06d0a10","epi_6a2c89fc18","2025-04-26T04:35:01",""
"complete","usr_993ce4c9a7","epi_61eee9e710","2026-01-22T19:35:59","8133"
"complete","usr_78f5833ad2","epi_7b68a0f8ca","2026-01-29T12:45:59","1401"
"seek","usr_da06c64e03","epi_0e6fc5fdc2","2025-06-25T22:08:46",""
"seek","usr_59dc166db9","epi_7cb20f67aa","2026-02-28T14:39:49",""
"seek","usr_1bf57abea7","epi_6fd7888e1d","2025-05-09T03:03:10",""
"complete","usr_5755e5ce96","epi_7b68a0f8ca","2025-08-13T22:44:02","3133"
"seek","usr_db762d5254","epi_c4e8e57c97","2025-07-25T09:23:56",""
"complete","usr_31f3699eac","epi_93c1db10e7","2025-06-15T11:26:07","1417"
"download","usr_eecf8669d2","epi_58c7f61aac","2025-10-23T07:03:25",""
"play","usr_4fd63118b4","epi_093cc7c56e","2026-02-21T15:47:00","906"
"complete","usr_35299be6b5","epi_7d796b6df3","2025-10-15T04:03:54","4698"
"","usr_129ed2ad3f","epi_846b126bc7","2025-08-10T09:17:24",""
"play","usr_5ac1c38f2e","epi_7ffb519545","2025-08-14T12:41:42","4956"
"complete","usr_b4861053c0","epi_64fd889dfa","2025-05-19T11:48:50","4841"
"complete","usr_9ce2a474b0","epi_95f67d2f07","2025-10-02T12:36:28","1762"
"complete","usr_b4861053c0","epi_d77c23ef5f","2025-05-30T16:51:47","2452"
"seek","usr_4bb8738d27","epi_5fff045672","2025-08-03T05:43:12",""
"pause","usr_990c616d8b","epi_87c1b3892a","2025-05-25T19:46:22",""
"play","usr_bebf6b6d3d","epi_efefa5c907","2025-07-20T22:56:34","24347"
"complete","usr_52e109a619","epi_7be1873915","2025-10-19T05:04:27","9363"
"complete","usr_a34bff7779","epi_01d0ba7c6a","2025-05-03T15:30:18","2950"
"pause","usr_3c0d308a20","epi_a9ada448c6","2025-03-21T12:43:58",""
"seek","usr_9aab146109","epi_cc1c0fce21","2025-09-21T22:56:04",""
"pause","usr_3bbc3c1283","epi_f0f24935b7","2025-06-18T09:54:06",""
"play","usr_906ab84551","epi_eae336781a","2025-07-01T04:52:57","10454"
"play","usr_4d256e4acf","epi_44dcb77b20","2025-02-24T02:40:27","2174"
"seek","usr_da945d234f","epi_c1e35bedf3","2025-08-29T02:15:03",""
"complete","usr_7edf27a75c","epi_354b6572e2","2025-10-23T01:08:20","1038"
"play","usr_3e16c37a3a","epi_4f5f3fb954","2025-03-31T10:39:45","14012"
"play","usr_b91f4b1c49","epi_8a58bc7828","2025-09-26T17:59:21","277"
"play","usr_a990dbb74d","epi_0e6fc5fdc2","2025-05-28T13:21:05","519"
"pause","usr_0ba94d6728","epi_b82c2d7cdc","2026-02-18T00:52:55",""
"play","usr_eba23daeb3","epi_22d5608727","2025-05-02T11:54:40","2946"
"play","usr_da945d234f","epi_81a888e0df","2025-10-06T23:55:07","427"
"complete","usr_ec037f6f4a","epi_ad6aeba069","2026-02-16T16:40:48","27971"
"pause","usr_450f17a33e","epi_c8d4d52cdb","2026-01-27T03:24:28",""
"pause","usr_2673d8857d","epi_a9ada448c6","2026-01-11T19:53:02",""
"play","usr_0937fbfbde","epi_ee8c7011d5","2025-12-10T04:10:57","3606"
"complete","usr_3d12bde955","epi_fe1c9050b2","2026-01-05T10:19:28","52310"
"pause","usr_2c2501df4e","epi_cb9f4fab8c","2025-11-08T07:26:01",""
"play","usr_26e7e1b5c9","epi_f0fbcc106d","2026-01-23T14:56:33","998"
"play","usr_3bbc3c1283","epi_95f67d2f07","2025-10-21T01:34:00","1515"
"pause","usr_eba23daeb3","epi_0cbc3888f2","2025-10-12T17:10:47",""
"download","usr_a3655d5570","epi_03a06892a4","2025-12-05T00:49:06",""
"complete","usr_3366223bdf","epi_f6a942be33","2025-11-21T13:22:02","828"
"pause","usr_4ee77af004","epi_fce45bab25","2025-12-14T17:27:12",""
"seek","usr_cf3005d2c8","epi_6a59a21550","2025-05-19T21:21:25",""
"pause","usr_368c704b2e","epi_81a888e0df","2025-09-21T12:26:11",""
"pause","usr_ce06e6a606","epi_7b68a0f8ca","2025-11-30T13:01:33",""
"complete","usr_12ff1ebc04","epi_cc1c0fce21","2025-06-20T03:46:31","4661"
"pause","usr_f176735343","epi_f0f24935b7","2025-11-10T19:55:00",""
"complete","usr_4eadb852a9","epi_eea76c134c","2025-04-18T18:02:54","644"
"seek","usr_89d44872d0","epi_0de4e80d2e","2025-07-14T04:01:20",""
"play","usr_3fbde254c4","epi_c39bc5ffe5","2025-09-21T14:03:50","11094"
"download","usr_7edf27a75c","epi_caae44d0f9","2025-08-26T06:26:02",""
"pause","usr_a34bff7779","epi_8985cbbaef","2025-06-08T12:07:43",""
"play","usr_0937fbfbde","epi_f2bd927f27","2025-03-01T06:45:09","933"
"pause","usr_70cd217c12","epi_265610a62a","2025-11-28T16:23:57",""
"play","usr_ef41833bb7","epi_01d0ba7c6a","2025-11-16T16:56:31","668"
"play","usr_e276ab4be1","epi_960455560c","2025-10-31T11:32:29","4112"
"seek","usr_6130e5d000","epi_eea76c134c","2025-03-19T21:04:23",""
"pause","usr_7bdc501b6f","epi_eabac40256","2025-02-09T06:49:55",""
"pause","usr_8a0ab4a451","epi_eae336781a","2025-09-19T13:54:09",""
"pause","usr_458f9e0f6b","epi_a4e779137e","2025-06-19T05:38:52",""
"download","usr_9abe85773d","epi_eabac40256","2025-01-08T16:47:31",""
"pause","usr_3c681ef07b","epi_7b68a0f8ca","2025-03-23T14:46:16",""
"seek","usr_4ac8735453","epi_a9b58221ab","2026-01-20T11:09:08",""
"pause","usr_808ac4245b","epi_fc747ba14b","2026-01-26T19:42:44",""
"seek","usr_19070e6e0f","epi_78bb8b6d5c","2026-02-14T13:26:35",""
"pause","usr_726a6cdabe","epi_8a58bc7828","2026-01-26T17:32:25",""
"pause","","epi_d7d8bf599a","2025-10-07T23:49:25",""
"play","usr_b9e69fb583","epi_87c1b3892a","2026-02-23T18:29:22","5910"
"play","usr_79a3e3134d","epi_960455560c","2025-03-18T10:42:27","2365"
"complete","usr_8763c469ec","epi_6fd7888e1d","2025-04-22T17:49:37","2626"
"complete","usr_fe06cc8e10","epi_ee8c7011d5","2025-08-22T04:11:28","2265"
"seek","usr_dd4f0e2f15","epi_a9ada448c6","2025-08-02T14:27:06",""
"play","usr_790c3d8c5f","epi_f0f24935b7","2025-04-17T10:56:09","4895"
"play","usr_002641109e","epi_e9b68a4b8a","2025-05-29T06:09:11","8340"
"pause","usr_27853bd7f3","epi_42570a1d35","2025-01-22T10:43:44",""
"seek","usr_0873b1f518","epi_7d796b6df3","2025-03-31T06:20:21",""
"download","usr_790c3d8c5f","epi_a9ada448c6","2025-12-30T05:04:47",""
"seek","usr_a431f1e5f4","epi_87e2958a70","2025-12-26T03:52:12",""
"complete","usr_9146a09d50","epi_0087ad003a","2026-01-23T03:17:03","220"
"pause","usr_0937fbfbde","epi_eea76c134c","2025-11-24T07:51:36",""
"play","","epi_7be1873915","2025-12-02T03:53:10","21771"
"pause","usr_1b0522934c","epi_9432b55df3","2025-09-20T19:12:04",""
"pause","usr_94aac51957","epi_1f60d46359","2025-11-20T21:49:11",""
"play","usr_23b720c1a8","epi_663efe65f3","2026-01-30T01:42:16","14100"
"seek","usr_2673d8857d","epi_20c2e619aa","2026-02-22T15:48:38",""
"pause","usr_0d37f4fcdf","epi_5081948a0d","2025-01-15T02:10:28",""
"complete","usr_129ed2ad3f","epi_663efe65f3","2025-09-29T07:47:17","617"
"play","usr_bebf6b6d3d","epi_eabac40256","2025-02-25T00:59:47","2048"
"play","usr_1d0c983bc2","epi_d7d8bf599a","2025-03-16T11:48:27","1396"
"seek","usr_120bc96b70","epi_d90e1231ba","2025-08-14T17:22:04",""
"play","usr_cbf2537377","epi_aa5ff8789c","2025-09-26T04:09:59","1875"
"complete","usr_a6b814b108","epi_93c1db10e7","2026-02-24T00:41:32","10473"
"play","usr_120bc96b70","epi_2a37101ac0","2026-01-21T17:36:55","1020"
"complete","usr_61499df046","epi_a6a49e1b26","2025-11-30T09:48:14","1333"
"","usr_4062efa172","epi_9432b55df3","","662"
"seek","usr_30da4c320c","epi_73f5593b4b","2026-01-02T00:24:28",""
"play","usr_9abe85773d","epi_3d1e181e04","2025-08-12T15:33:58","824"
"seek","usr_d931abb8d1","epi_df3c907e26","2025-08-02T20:22:48",""
"play","usr_8a4eb58c18","epi_6deb2bba10","2025-02-23T12:29:34","13120"
"complete","usr_6130e5d000","epi_712f26b469","2025-02-16T22:57:07","7368"
"seek","usr_790c3d8c5f","epi_1d077a5c8b","2025-04-06T20:57:00",""
"play","usr_b91f4b1c49","epi_fab70d670e","2025-11-03T15:20:41","1748"
"play","usr_4ee77af004","epi_93634437fe","2025-08-03T21:46:15","2184"
"complete","usr_340d80ebd0","epi_73f5593b4b","2025-07-13T02:38:56","13155"
"play","usr_4eadb852a9","epi_9c4260dbfb","2025-05-11T00:06:00","8102"
"seek","usr_3366223bdf","epi_c4e8e57c97","2026-01-04T17:57:08",""
"play","usr_4e5a277885","","2025-03-04T04:28:11","293"
"complete","usr_4d256e4acf","epi_6a59a21550","2025-03-01T21:17:19","16638"
"seek","usr_6130e5d000","epi_f2bd927f27","2025-11-12T17:45:01",""
"play","usr_38d4e6e544","epi_093cc7c56e","2026-01-17T17:37:52","1007"
"complete","usr_993ce4c9a7","epi_1960247f80","2026-01-04T16:15:03","12812"
"play","usr_61499df046","epi_fe1c9050b2","2025-02-20T17:34:49","5542"
"complete","usr_f1f98f10f4","epi_3d1e181e04","2025-07-07T14:36:10","1809"
"download","usr_b34ffdfc14","epi_0087ad003a","2026-02-05T09:18:28",""
"complete","usr_c3d8a1fe6f","epi_eea76c134c","2026-02-24T04:52:39","1024"
"pause","usr_4c15c22ac3","epi_fe1c9050b2","2026-02-05T09:00:15",""
"pause","usr_3649e951f7","epi_7b987ba739","2025-11-08T07:56:40",""
"play","usr_0e62583305","epi_8cc1791460","2025-08-20T20:48:16","4403"
"play","usr_b64188478b","epi_64fd889dfa","2025-10-14T01:22:09","3432"
"seek","usr_fe06cc8e10","epi_8985cbbaef","2025-11-12T07:30:19",""
"seek","usr_0e1abcc91a","epi_f25baa556e","2025-05-16T14:58:47",""
"play","usr_673100b81a","epi_a82c34affe","2025-10-12T21:27:16","21496"
"play","usr_1ebb27e579","epi_eba7ff25a8","2025-10-05T01:32:27","2341"
"play","usr_8e00824752","epi_eea76c134c","2026-02-16T08:44:35","11939"
"complete","usr_b29f1ef792","epi_885281184b","2026-01-04T22:08:11","1304"
"pause","usr_604015a28b","epi_64fd889dfa","2025-01-26T09:54:50",""
"seek","usr_ef41833bb7","epi_01d0ba7c6a","2025-09-18T19:52:08",""
"seek","usr_b3e18cd2b5","epi_a9b58221ab","2025-09-03T08:36:05",""
"complete","usr_808ac4245b","epi_57ebf9acaf","2025-08-11T02:46:00","1970"
"play","usr_5755e5ce96","epi_5b078ce15d","2025-01-03T00:17:21","2878"
"seek","usr_790c3d8c5f","epi_def6af3c68","2025-08-06T17:30:19",""
"complete","usr_da06c64e03","epi_0e6fc5fdc2","2025-07-31T17:19:42","2065"
"complete","usr_2549b15396","epi_03adc2723f","2026-01-23T15:49:29","1888"
"seek","usr_2f50998652","epi_4ea411a5df","2025-11-05T11:04:16",""
"pause","usr_4eadb852a9","epi_850a17ab36","2026-01-16T10:30:39",""
"seek","usr_92748b5cc8","epi_aaf4c75689","2025-01-26T06:44:44",""
"seek","usr_4bb8738d27","epi_05fa3c96f9","2025-10-25T11:44:18",""
"pause","usr_89e3ea025b","epi_75ece8808f","2025-10-19T17:47:44",""
"pause","usr_0937fbfbde","epi_fffb0f3250","2025-02-25T19:24:35",""
"play","usr_70cd217c12","epi_df3c63da7d","2025-05-31T07:34:10","37575"
"complete","usr_dea5ea7605","epi_4f5f3fb954","2025-11-03T09:51:23","24107"
"seek","usr_4ffab6a086","epi_8c5a4d75b7","2025-10-04T21:38:59",""
"pause","usr_e6a5eadf43","epi_d3ab97826c","2025-12-29T07:48:45",""
"play","usr_3366223bdf","epi_354b6572e2","2025-06-06T19:30:28","10599"
"complete","usr_a947db40fa","epi_f9a407e18e","2025-07-09T22:03:49","12597"
"seek","usr_1645dac658","epi_8b69d897be","2025-11-01T02:41:47",""
"play","usr_600b2e24fb","epi_b288b8f71a","2025-08-24T04:32:14","906"
"pause","usr_6bb9b71226","epi_1f60d46359","2025-05-01T20:24:53",""
"download","usr_046c4e1190","epi_64fd889dfa","2025-11-06T13:38:57",""
"complete","usr_5755e5ce96","epi_0de4e80d2e","2025-04-28T07:58:46","5206"
"download","usr_3c0d308a20","epi_93c1db10e7","2025-06-17T06:49:29",""
"play","usr_b56f2c263c","epi_ad0822ed24","2025-06-25T05:58:16","2263"
"pause","usr_8efc89e9da","epi_a82c34affe","2025-02-08T22:27:33",""
"pause","usr_3081a64466","epi_145f3317fe","2025-01-29T05:04:28",""
"complete","usr_3480f0f0cc","epi_c8d4d52cdb","2026-01-18T20:21:16","55236"
"complete","usr_368c704b2e","epi_6a2c89fc18","2025-08-28T04:23:54","8002"
"play","usr_368c704b2e","epi_c299a17f5a","2025-07-23T18:32:57","399"
"complete","usr_e98a3149bb","epi_ec88cc366f","2025-03-23T11:58:28","2441"
"play","usr_7d60accf14","epi_ac4e57d503","2025-01-22T12:01:10","2011"
"play","usr_cf3005d2c8","epi_7c270d65b5","2026-02-21T05:24:17","24236"
"pause","usr_f9bfd3d195","epi_aa5ff8789c","2025-08-30T05:20:49",""
"play","usr_3e16c37a3a","epi_73f5593b4b","2025-09-29T13:40:44","2732"
"play","usr_163848d088","epi_4f5f3fb954","2025-11-15T15:19:25","24323"
"complete","usr_368c704b2e","epi_d3ab97826c","2025-01-05T03:45:19","34577"
"complete","usr_7d401799e1","epi_1960247f80","2025-02-03T17:59:11","17508"
"play","usr_d96c14b37f","epi_f0f24935b7","2025-12-12T13:42:08","1361"
"pause","usr_88f979d10e","epi_57ebf9acaf","2025-04-20T17:41:53",""
"play","usr_340d80ebd0","epi_9432b55df3","2025-12-06T22:07:01","12796"
"play","usr_b8d08cb198","epi_6fd7888e1d","2025-11-07T01:58:57","18979"
"seek","usr_61499df046","epi_b288b8f71a","2025-04-18T23:38:59",""
"download","usr_726a6cdabe","epi_a4e779137e","2025-09-05T17:41:50",""
"complete","usr_dcb6d14f0c","epi_a193a2bcef","2025-03-20T17:59:09","1059"
"play","usr_8e00824752","epi_1d077a5c8b","2025-07-21T06:18:07","5377"
"complete","usr_a990dbb74d","epi_2afaa61f9b","2025-08-29T11:29:50","940"
"play","usr_f14ac454a3","epi_d3ab97826c","2026-02-06T13:25:33","3137"
"play","usr_f232fd4eb1","epi_4ea411a5df","2026-01-16T12:38:47","1056"
"play","usr_4e5a277885","epi_a6a49e1b26","2025-08-11T13:24:44","2143"
"pause","usr_27ca50a71b","epi_57ebf9acaf","2026-01-27T13:44:40",""
"seek","usr_f0f4f9c009","epi_f0fbcc106d","2025-05-09T04:06:37",""
"complete","usr_27853bd7f3","epi_eea76c134c","2025-10-04T09:37:42","25555"
"play","usr_6ad39ee775","epi_d3ab97826c","2026-01-31T03:03:02","35235"
"play","usr_94aac51957","epi_eea76c134c","2026-01-09T16:18:32","1065"
"complete","usr_4eadb852a9","epi_9c4260dbfb","2025-09-27T15:09:42","3729"
"download","usr_7d401799e1","epi_8c5a4d75b7","2026-02-10T03:00:15",""
"pause","usr_42a8104a35","epi_a9b58221ab","2025-07-20T04:41:18",""
"complete","usr_79a3e3134d","epi_ee8c7011d5","2025-09-24T14:58:37","2291"
"complete","usr_1d7dc1b69d","epi_d90e1231ba","2025-07-20T05:29:14","17521"
"pause","usr_0177f2beed","epi_cc1c0fce21","2025-06-29T06:00:10",""
"play","usr_808ac4245b","epi_7cb20f67aa","2025-10-05T17:15:22","931"
"complete","usr_a947db40fa","epi_cc1c0fce21","2025-11-26T00:24:00","5451"
"seek","usr_96f6a61af7","epi_4ce9ecde6d","2025-07-07T23:10:43",""
"seek","usr_158d6ef0cc","epi_d77c23ef5f","2025-11-13T14:18:25",""
"play","usr_35b8209372","epi_f83f3e3dd3","2025-09-02T20:42:28","37551"
"seek","usr_dfc7290358","epi_6a59a21550","2025-12-31T04:53:34",""
"play","usr_502caf62ea","epi_f2bd927f27","2025-07-23T08:33:34","19649"
"pause","usr_0177f2beed","epi_1bcf507eab","2026-02-14T15:14:37",""
"pause","usr_4ac8735453","epi_1d077a5c8b","2025-03-17T02:52:48",""
"pause","usr_8efc89e9da","epi_2a37101ac0","2026-02-07T12:21:32",""
"play","usr_9aab146109","epi_75ece8808f","2025-08-02T12:43:47","11681"
"pause","usr_70cd217c12","epi_73f5593b4b","2025-04-23T09:28:28",""
"complete","usr_3e16c37a3a","epi_7b68a0f8ca","2025-11-13T01:05:04","3487"
"complete","usr_55472dc0e7","epi_7d796b6df3","2025-11-06T11:47:21","806"
"seek","usr_0e01d097c8","epi_9c4260dbfb","2025-07-29T19:05:08",""
"complete","usr_f85c42024d","epi_ea01ee18bf","2026-02-01T16:09:14","1079"
"pause","usr_3c0d308a20","epi_cc1c0fce21","2025-06-27T07:41:10",""
"play","usr_27853bd7f3","epi_d170c98664","2025-11-19T11:37:57","2354"
"complete","usr_0d37f4fcdf","epi_fe1c9050b2","2025-02-16T18:04:55","3069"
"play","usr_1aca85c170","epi_265610a62a","2025-07-29T04:33:58","24825"
"pause","usr_417535a82e","epi_f2bd927f27","2025-09-02T11:52:08",""
"play","usr_e5460275f4","epi_ea01ee18bf","2025-05-30T17:42:35","6774"
"download","usr_790c3d8c5f","epi_1d077a5c8b","2025-11-18T19:46:25",""
"complete","usr_3c2e47ce18","epi_61eee9e710","2025-12-22T10:17:39","548"
